sigma,omega,fdm_s1,fdm_cut_N1,fdm_cut_N3,fdm_full,M_cut_N1,binds_N1,M_cut_N3,binds_N3,file
338.385515,362.095835,0.0030757671790091,0.03541037415227213,0.02522865941127161,0.05643413891983885,11660330000.0,abundance,3385013000.0,abundance,sigma338.385515_W362.095835_l1e-04_h1e+06.txt
33.8385515,4.43668733,5.005697733835296e-07,2.2012199969236215e-07,1.1914337819050207e-07,3.373123851972045e-07,84155.53,abundance,28615.08,abundance,sigma33.8385515_W4.43668733_l1e-04_h1e+06.txt
338.385515,4.43668733,0.0014992944353593,0.0011432749326078507,0.0011337451318406534,0.0011498295515890398,6381012.0,abundance,4358459.0,abundance,sigma338.385515_W4.43668733_l1e-04_h1e+06.txt
33.8385515,47.4756138,1.2383569283857608e-05,0.00016183242376823065,8.377729640945436e-05,0.00038343987855618956,82426750.0,abundance,23909350.0,abundance,sigma33.8385515_W47.4756138_l1e-04_h1e+06.txt
338.385515,47.4756138,0.0030580561132159,0.023666228471737587,0.019729380988818348,0.030517215461204346,3385013000.0,abundance,1484089000.0,abundance,sigma338.385515_W47.4756138_l1e-04_h1e+06.txt
33.8385515,508.021805,1.2947101139116652e-05,0.0013966992538858684,0.0005268838645195569,0.007800228887778047,1479911000.0,abundance,284163700.0,abundance,sigma33.8385515_W508.021805_l1e-04_h1e+06.txt
338.385515,508.021805,0.0030763802268341,0.03520179887695272,0.02521601875985195,0.056271726998786395,11660330000.0,abundance,3385013000.0,abundance,sigma338.385515_W508.021805_l1e-04_h1e+06.txt
33.8385515,6.22468884,1.6095117173566306e-06,6.907873432623723e-07,4.654616164411586e-07,1.1626365155829383e-06,214085.9,abundance,101746.9,abundance,sigma33.8385515_W6.22468884_l1e-04_h1e+06.txt
338.385515,6.22468884,0.0021075732067861,0.002065333700060368,0.0020384243348827527,0.0020873277763997595,17440200.0,abundance,11767980.0,abundance,sigma338.385515_W6.22468884_l1e-04_h1e+06.txt
33.8385515,66.6084629,1.2659656547847905e-05,0.00030403317241840344,0.000155222096863429,0.0008318044498179776,188105600.0,abundance,54563400.0,abundance,sigma33.8385515_W66.6084629_l1e-04_h1e+06.txt
338.385515,66.6084629,0.0030668964420398,0.03100566158520548,0.022662373352345756,0.04120249272458756,7720771000.0,abundance,2241352000.0,abundance,sigma338.385515_W66.6084629_l1e-04_h1e+06.txt
33.8385515,712.756483,1.2950195981469346e-05,0.001778856349282614,0.0005287675106129,0.008193532990581426,2235643000.0,abundance,284163700.0,abundance,sigma33.8385515_W712.756483_l1e-04_h1e+06.txt
338.385515,712.756483,0.0030764305759003,0.03511730736128664,0.025211630271121062,0.056264861653974006,11660330000.0,abundance,3385013000.0,abundance,sigma338.385515_W712.756483_l1e-04_h1e+06.txt
33.8385515,8.73326162,3.866266860556543e-06,2.3731574141335744e-06,1.6363029139902262e-06,3.664066711900049e-06,796608.0,abundance,369387.0,abundance,sigma33.8385515_W8.73326162_l1e-04_h1e+06.txt
338.385515,8.73326162,0.0025682682980117,0.0035524943210886104,0.0034832726745514064,0.0036191855888819827,47073510.0,abundance,31383410.0,abundance,sigma338.385515_W8.73326162_l1e-04_h1e+06.txt
33.8385515,93.4519215,1.280665232292682e-05,0.0005394874491395569,0.00021843705728333282,0.0016465921609377112,429274700.0,abundance,82426750.0,abundance,sigma33.8385515_W93.4519215_l1e-04_h1e+06.txt
338.385515,93.4519215,0.003071378919015,0.03235737406903015,0.02577328675735782,0.050189041352114494,7720771000.0,abundance,3385013000.0,abundance,sigma338.385515_W93.4519215_l1e-04_h1e+06.txt
33847.71,2.067701,0.0211824826329647,0.022271474466907377,0.0220376767260971,0.022393017564000986,68278770.0,abundance,45958090.0,abundance,sigma33847.71_W2.067701_l1e-04_h1e+06.txt
33.86619,0.0649592,2.3664260070143958e-17,1.5826094969948618e-17,1.5826094969948618e-17,1.5826094969948618e-17,46.59296,array_max,46.59296,array_max,sigma33.86619_W0.0649592_l1e-04_h1e+06.txt
33.90013,0.01,2.948278687106454e-24,6.841414607986058e-24,6.841414607986058e-24,6.841414607986058e-24,0.02569647,array_max,0.02569647,array_max,sigma33.90013_W0.01_l1e-04_h1e+06.txt
33955.29,11.12898,0.020983000328544,0.04491739195998894,0.04128965387128082,0.05689790439593042,5103676000.0,abundance,3378593000.0,abundance,sigma33955.29_W11.12898_l1e-04_h1e+06.txt
34080.86,0.6972981,0.0208121559534221,0.014015973002894165,0.014004241772720458,0.014019226149586403,2375258.0,abundance,1662912.0,abundance,sigma34080.86_W0.6972981_l1e-04_h1e+06.txt
34088.42,3.37515,0.0209187849358371,0.027744833468355413,0.027052933441884787,0.028297891336377886,284349700.0,abundance,188237300.0,abundance,sigma34088.42_W3.37515_l1e-04_h1e+06.txt
34110.29,819.7485,0.0209887396024561,0.04789544359116937,0.03829435800852816,0.06790596802087914,11646020000.0,abundance,3378593000.0,abundance,sigma34110.29_W819.7485_l1e-04_h1e+06.txt
34.18278,56.9788,1.3009106229398605e-05,0.00023175489035916365,0.0001187697393024586,0.0006030201165571181,125213000.0,abundance,36357000.0,abundance,sigma34.18278_W56.9788_l1e-02_h1e+06.txt
3.419952,0.2,2.027231812548527e-23,1.357098899121916e-23,1.357098899121916e-23,1.357098899121916e-23,272.2775,array_max,272.2775,array_max,sigma3.419952_W0.2_l1e-02_h1e+06.txt
3.419952,0.5152603,1.0931443529026427e-19,7.344277332670287e-20,7.344277332670287e-20,7.344277332670287e-20,11752.61,array_max,11752.61,array_max,sigma3.419952_W0.5152603_l1e-02_h1e+06.txt
3.419952,1000.0,2.8011479146576323e-10,4.702756627535935e-06,4.702756627535935e-06,8.339062190246087e-06,15000000000.0,mass_ratio,15000000000.0,mass_ratio,sigma3.419952_W1000.0_l1e-02_h1e+06.txt
3.419952,1.327466,8.266421292343999e-17,5.564133194879383e-17,5.564133194879383e-17,5.564133194879383e-17,468516.2,array_max,468516.2,array_max,sigma3.419952_W1.327466_l1e-02_h1e+06.txt
3.419952,150.663,2.754807147084546e-10,7.549586934179999e-07,7.549586934179999e-07,7.794138158638375e-07,15000000000.0,mass_ratio,15000000000.0,mass_ratio,sigma3.419952_W150.663_l1e-02_h1e+06.txt
3.419952,22.69935,1.4980776703886742e-10,5.77354472788451e-10,5.77354472788451e-10,5.77354472788451e-10,15000000000.0,mass_ratio,15000000000.0,mass_ratio,sigma3.419952_W22.69935_l1e-02_h1e+06.txt
3.419952,3.419952,4.7461325002488195e-14,3.189097996133528e-14,3.189097996133528e-14,3.189097996133528e-14,17187850.0,array_max,17187850.0,array_max,sigma3.419952_W3.419952_l1e-02_h1e+06.txt
3.419952,388.1533,2.791472132700658e-10,3.539283634738516e-06,3.539283634738516e-06,5.095774178970837e-06,15000000000.0,mass_ratio,15000000000.0,mass_ratio,sigma3.419952_W388.1533_l1e-02_h1e+06.txt
3.419952,58.48035,2.5093615604376865e-10,3.044203580317753e-08,3.044203580317753e-08,3.0442042017210534e-08,15000000000.0,mass_ratio,15000000000.0,mass_ratio,sigma3.419952_W58.48035_l1e-02_h1e+06.txt
3.419952,8.810827,9.72903124468532e-12,6.911981312827747e-12,6.911981312827747e-12,6.911981312827747e-12,585103100.0,array_max,585103100.0,array_max,sigma3.419952_W8.810827_l1e-02_h1e+06.txt
343.0985,692.8105,0.0031352974931201,0.03521077726750839,0.025314504578154234,0.05640665858685528,11635940000.0,abundance,3374076000.0,abundance,sigma343.0985_W692.8105_l1e-02_h1e+06.txt
344.0698,37.4126,0.0031184539735911,0.01992004255443656,0.016996881332261807,0.023924256961361703,2233260000.0,abundance,978381500.0,abundance,sigma344.0698_W37.4126_l1e-02_h1e+06.txt
344.2402,0.1264084,3.1600118256288065e-08,2.1111418216080557e-08,2.1079860495365162e-08,2.113379740123405e-08,24.45012,abundance,19.06904,abundance,sigma344.2402_W0.1264084_l1e-04_h1e+06.txt
3.442808,0.01,2.298472822331044e-37,3.002666177225501e-36,3.002666177225501e-36,3.002666177225501e-36,0.0008515263,array_max,0.0008515263,array_max,sigma3.442808_W0.01_l1e-04_h1e+06.txt
34457.93,1193.869,0.0210019334433134,0.04799073400280617,0.038304843319122775,0.06813080852682873,11646020000.0,abundance,3378593000.0,abundance,sigma34457.93_W1193.869_l1e-04_h1e+06.txt
3455.107,0.1,0.000169270068933,0.00011308644561520182,0.000113085716265029,0.00011308666205000787,264.8877,abundance,203.7209,abundance,sigma3455.107_W0.1_l1e-04_h1e+06.txt
3455.107,0.1,0.0001692706963354,0.00011308644561520182,0.000113085716265029,0.00011308666205000787,264.8877,abundance,203.7209,abundance,sigma3455.107_W0.1_l1e-09_h1e+01.txt
3455.107,0.2030918,0.0007883372681281,0.0005265888376905865,0.0005265757487349863,0.0005265927192131779,3140.878,abundance,2351.738,abundance,sigma3455.107_W0.2030918_l1e-04_h1e+06.txt
3455.107,0.2030918,0.0007883352571048,0.0005265888376905865,0.0005265757487349863,0.0005265927192131779,3140.878,abundance,2351.738,abundance,sigma3455.107_W0.2030918_l1e-09_h1e+01.txt
3455.107,0.4124626,0.0026461200274781,0.0017674113487694148,0.00176727680850737,0.0017674493528857496,38866.32,abundance,28335.59,abundance,sigma3455.107_W0.4124626_l1e-04_h1e+06.txt
3455.107,0.4124626,0.0026461346830749,0.0017674113487694148,0.00176727680850737,0.0017674493528857496,38866.32,abundance,28335.59,abundance,sigma3455.107_W0.4124626_l1e-09_h1e+01.txt
3455.107,0.8376776,0.0066724739161517,0.004455477756172718,0.004455477756172718,0.004456605085944823,349328.3,abundance,349328.3,abundance,sigma3455.107_W0.8376776_l1e-04_h1e+06.txt
3455.107,0.8376776,0.0066725275159018,0.004455477756172718,0.004455477756172718,0.004456605085944823,349328.3,abundance,349328.3,abundance,sigma3455.107_W0.8376776_l1e-09_h1e+01.txt
3455.107,1000.0,0.0149564149928668,0.04494690473661914,0.035083691032071575,0.06658624919193153,11635940000.0,abundance,3374076000.0,abundance,sigma3455.107_W1000.0_l1e-04_h1e+06.txt
3455.107,119.3777,0.0149566658051477,0.04473167228812431,0.0350603547908011,0.06636124308648943,11635940000.0,abundance,3374076000.0,abundance,sigma3455.107_W119.3777_l1e-04_h1e+06.txt
3455.107,14.25103,0.0150145203018823,0.03456709263338859,0.030716934164162355,0.03754825631148211,2233260000.0,abundance,978381500.0,abundance,sigma3455.107_W14.25103_l1e-04_h1e+06.txt
3455.107,14.25103,0.0150144901785064,0.03456709263338859,0.030716934164162355,0.03754825631148211,2233260000.0,abundance,978381500.0,abundance,sigma3455.107_W14.25103_l1e-09_h1e+01.txt
3455.107,1.701254,0.0129433639972988,0.008864358001556546,0.008852040323174128,0.008869434884470784,4396740.0,abundance,3042365.0,abundance,sigma3455.107_W1.701254_l1e-04_h1e+06.txt
3455.107,1.701254,0.0129433712999192,0.008864358001556546,0.008852040323174128,0.008869434884470784,4396740.0,abundance,3042365.0,abundance,sigma3455.107_W1.701254_l1e-09_h1e+01.txt
3455.107,242.4462,0.0149567605184353,0.04489123914561057,0.03509787058494048,0.0666269305361596,11635940000.0,abundance,3374076000.0,abundance,sigma3455.107_W242.4462_l1e-04_h1e+06.txt
3455.107,28.94266,0.0149735277891497,0.044295351270652164,0.03680161256870703,0.0597628212648595,7701688000.0,abundance,3374076000.0,abundance,sigma3455.107_W28.94266_l1e-04_h1e+06.txt
3455.107,28.94266,0.0149735329285832,0.044295351270652164,0.03680161256870703,0.0597628212648595,7701688000.0,abundance,3374076000.0,abundance,sigma3455.107_W28.94266_l1e-09_h1e+01.txt
3455.107,3.455107,0.0157495215482806,0.01503428414527354,0.014934012588381437,0.015091153082131395,38079170.0,abundance,25684590.0,abundance,sigma3455.107_W3.455107_l1e-04_h1e+06.txt
3455.107,3.455107,0.0157495502082719,0.01503428414527354,0.014934012588381437,0.015091153082131395,38079170.0,abundance,25684590.0,abundance,sigma3455.107_W3.455107_l1e-09_h1e+01.txt
3455.107,492.3883,0.014956291721124,0.0448856785703267,0.03509021681836385,0.06661118168900376,11635940000.0,abundance,3374076000.0,abundance,sigma3455.107_W492.3883_l1e-04_h1e+06.txt
3455.107,58.78016,0.0149599297347939,0.04479438694185127,0.0348842308728542,0.0661485195150373,11635940000.0,abundance,3374076000.0,abundance,sigma3455.107_W58.78016_l1e-04_h1e+06.txt
3455.107,58.78016,0.0149599360669622,0.04479438694185127,0.0348842308728542,0.0661485195150373,11635940000.0,abundance,3374076000.0,abundance,sigma3455.107_W58.78016_l1e-09_h1e+01.txt
3455.107,7.017038,0.015258886479864,0.023143017052393564,0.022572219206766067,0.02369760273158862,283701500.0,abundance,187778600.0,abundance,sigma3455.107_W7.017038_l1e-04_h1e+06.txt
3455.107,7.017038,0.0152589044523795,0.023143017052393564,0.022572219206766067,0.02369760273158862,283701500.0,abundance,187778600.0,abundance,sigma3455.107_W7.017038_l1e-09_h1e+01.txt
34627.39,1249.433,0.0210093700573506,0.048023548910015826,0.03831115190894789,0.06819544239924484,11646020000.0,abundance,3378593000.0,abundance,sigma34627.39_W1249.433_l1e-04_h1e+06.txt
34.72573,1.542024,6.958889254229682e-09,2.035121591031895e-09,9.035190831274473e-10,4.66567002045145e-09,1251.034,abundance,479.6338,abundance,sigma34.72573_W1.542024_l1e-02_h1e+06.txt
3478.972,0.1476332,0.0004205414989301,0.0002809253710154401,0.0002809253710154401,0.00028092800990026556,890.814,abundance,890.814,abundance,sigma3478.972_W0.1476332_l1e-02_h1e+06.txt
3480.70059,0.016155981,6.145918316382755e-07,4.302135172274972e-07,4.302135172274972e-07,4.3021420571068525e-07,0.2749043,abundance,0.2749043,abundance,sigma3480.70059_W0.016155981_l1e-04_h1e+06.txt
3480.70059,0.01,7.958640631229537e-08,6.693260747969824e-08,6.693244752708203e-08,6.693267972223906e-08,0.04754243,abundance,0.03996713,abundance,sigma3480.70059_W0.01_l1e-04_h1e+06.txt
3480.70059,0.0261015722,3.503791756686374e-06,2.363032441973875e-06,2.3630239989299305e-06,2.3630357791183453e-06,1.704157,abundance,1.379991,abundance,sigma3480.70059_W0.0261015722_l1e-04_h1e+06.txt
3480.70059,0.0421696503,1.643193308201856e-05,1.0998865230462164e-05,1.0998837452878918e-05,1.099887485142195e-05,11.33611,abundance,9.011235,abundance,sigma3480.70059_W0.0421696503_l1e-04_h1e+06.txt
3480.70059,0.0681292069,6.474201194907819e-05,4.326712069933119e-05,4.32668928603657e-05,4.326719471039542e-05,62.78877,abundance,49.00107,abundance,sigma3480.70059_W0.0681292069_l1e-04_h1e+06.txt
3480.70059,0.110069417,0.0002159735958633,0.00014428138708658946,0.0001442799933133611,0.000144281799587444,357.7144,abundance,274.1002,abundance,sigma3480.70059_W0.110069417_l1e-04_h1e+06.txt
3480.70059,0.177827941,0.0006141630762725,0.0004102509212070302,0.0004102449193343693,0.0004102526640658155,2104.705,abundance,1583.568,abundance,sigma3480.70059_W0.177827941_l1e-04_h1e+06.txt
3480.70059,0.287298483,0.0014978717198699,0.0010004879132649476,0.0010004879132649476,0.0010005155243729812,9324.359,abundance,9324.359,abundance,sigma3480.70059_W0.287298483_l1e-04_h1e+06.txt
3480.70059,0.464158883,0.0031730001803915,0.0021192583563977773,0.002119025673135158,0.0021193276005831317,56300.59,abundance,40864.33,abundance,sigma3480.70059_W0.464158883_l1e-04_h1e+06.txt
3480.70059,0.749894209,0.0059022234307047,0.003941477304807062,0.003941477304807062,0.003942171889122648,248776.3,abundance,248776.3,abundance,sigma3480.70059_W0.749894209_l1e-04_h1e+06.txt
3480.70059,1000.0,0.0149832487033112,0.044964916313779496,0.03510031345950639,0.06660352643714595,11635940000.0,abundance,3374076000.0,abundance,sigma3480.70059_W1000.0_l1e-04_h1e+06.txt
3480.70059,1.21152766,0.0098192365045317,0.006563103862196733,0.006559288111725867,0.0065644513548996745,1552354.0,abundance,1087482.0,abundance,sigma3480.70059_W1.21152766_l1e-04_h1e+06.txt
3480.70059,13.3352143,0.0150494408260509,0.03245604102826247,0.030656817150155828,0.035923451692340375,1478168000.0,abundance,978381500.0,abundance,sigma3480.70059_W13.3352143_l1e-04_h1e+06.txt
3480.70059,146.779927,0.014984203723801,0.044766299606555385,0.035047407104512304,0.06645965261573802,11635940000.0,abundance,3374076000.0,abundance,sigma3480.70059_W146.779927_l1e-04_h1e+06.txt
3480.70059,1.95734178,0.0140831742487652,0.009983984263783914,0.00996418479744874,0.009992421855276806,6795998.0,abundance,4678381.0,abundance,sigma3480.70059_W1.95734178_l1e-04_h1e+06.txt
3480.70059,21.5443469,0.0150161026857429,0.04129682226261192,0.03496363469981161,0.05010274618051872,5097654000.0,abundance,2233260000.0,abundance,sigma3480.70059_W21.5443469_l1e-04_h1e+06.txt
3480.70059,237.137371,0.0149830271225066,0.04490973675800473,0.03511658161865265,0.06665016305301515,11635940000.0,abundance,3374076000.0,abundance,sigma3480.70059_W237.137371_l1e-04_h1e+06.txt
3480.70059,3.16227766,0.0157198527716172,0.014198402306016015,0.014117658623835702,0.014242292060461226,29244380.0,abundance,19787200.0,abundance,sigma3480.70059_W3.16227766_l1e-04_h1e+06.txt
3480.70059,34.8070059,0.0149956225272574,0.047506814915840426,0.03590646332582736,0.06426293864704141,11635940000.0,abundance,3374076000.0,abundance,sigma3480.70059_W34.8070059_l1e-04_h1e+06.txt
3480.70059,383.118685,0.0149829752211726,0.0448538233559866,0.03511060379672826,0.0665000260042948,11635940000.0,abundance,3374076000.0,abundance,sigma3480.70059_W383.118685_l1e-04_h1e+06.txt
3480.70059,5.10896977,0.0155115293114314,0.01929565961957512,0.019034054682909713,0.019482439936048444,124318700.0,abundance,82687620.0,abundance,sigma3480.70059_W5.10896977_l1e-04_h1e+06.txt
3480.70059,56.2341325,0.0149882767453531,0.04491501407791812,0.03491281942712958,0.06623619047533665,11635940000.0,abundance,3374076000.0,abundance,sigma3480.70059_W56.2341325_l1e-04_h1e+06.txt
3480.70059,618.965819,0.014983075395426,0.04494953285343517,0.035105601218391534,0.06663181787162457,11635940000.0,abundance,3374076000.0,abundance,sigma3480.70059_W618.965819_l1e-04_h1e+06.txt
3480.70059,8.25404185,0.0151820498644345,0.025323006245230296,0.02450265562366487,0.02628382252464155,428624600.0,abundance,283701500.0,abundance,sigma3480.70059_W8.25404185_l1e-04_h1e+06.txt
3480.70059,90.8517576,0.0149851330021836,0.04453597505773101,0.03493223319960405,0.0660395211070395,11635940000.0,abundance,3374076000.0,abundance,sigma3480.70059_W90.8517576_l1e-04_h1e+06.txt
34859.41,1.585997,0.0217672284899263,0.019952552998983058,0.019824033247960067,0.020013299445712576,30800530.0,abundance,20921490.0,abundance,sigma34859.41_W1.585997_l1e-04_h1e+06.txt
34867.81,28.11511,0.0210315073521597,0.048219891424827604,0.03861810884921962,0.06948783020069468,11632350000.0,abundance,3372467000.0,abundance,sigma34867.81_W28.11511_l1e-04_h1e+06.txt
3.486969,0.2538122,4.4342382056187385e-22,2.981666148344184e-22,2.981666148344184e-22,2.981666148344184e-22,724.8667,array_max,724.8667,array_max,sigma3.486969_W0.2538122_l1e-04_h1e+06.txt
34.93718,4.639488,6.950033922331855e-07,3.0715670433366434e-07,2.122906027950623e-07,4.6986571853722047e-07,100204.0,abundance,48729.11,abundance,sigma34.93718_W4.639488_l1e-02_h1e+06.txt
3496.425,0.01,8.151359567888192e-08,6.851317443124038e-08,6.851300654485939e-08,6.851324995551709e-08,0.04756331,abundance,0.03997588,abundance,sigma3496.425_W0.01_l1e-04_h1e+06.txt
3498.1,233.7165,0.015002773841882,0.044925490336317285,0.035130605855418905,0.06666987886007285,11635940000.0,abundance,3374076000.0,abundance,sigma3498.1_W233.7165_l1e-04_h1e+06.txt
