sigma,omega,fdm_trap,fdm_vegas,meq_vegas,Q_f,Q_m,M_lo,M_hi,file
100000.0,28.9426612,0.022180520076148985,0.022180508259508534,0.09649103312611713,0.2988078032893188,0.2988078032893188,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma100000.0_W28.9426612_l1e-04_h1e+06.txt
100000.0,307.029063,0.022184679832066182,0.022184680645631148,0.09652697400056567,0.7396027716956024,0.015092238507125584,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma100000.0_W307.029063_l1e-04_h1e+06.txt
100000.0,3.66524124,0.022354860833902663,0.022354868983555858,0.09801223662743597,0.16002297903073645,0.16002297903073645,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma100000.0_W3.66524124_l1e-04_h1e+06.txt
100000.0,38.8815518,0.022178049220767035,0.0221780342352267,0.09646918704433023,0.11431844923292263,0.037441189887344545,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma100000.0_W38.8815518_l1e-04_h1e+06.txt
100000.0,412.462638,0.022184722348319197,0.022184741349555743,0.0965273695732278,0.0029065906847450438,0.0029065906847450438,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma100000.0_W412.462638_l1e-04_h1e+06.txt
100000.0,4.92388263,0.022337999765026442,0.02233801166479903,0.09786510101874957,0.06577670803915821,0.06577670803915821,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma100000.0_W4.92388263_l1e-04_h1e+06.txt
100000.0,52.2334507,0.022179708962479013,0.02217971376316691,0.09648416445708925,0.2914684195153397,0.2914684195153397,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma100000.0_W52.2334507_l1e-04_h1e+06.txt
100000.0,554.102033,0.022184685841702217,0.02218468020644668,0.09652667569827143,0.8260494771458544,0.10413674441017202,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma100000.0_W554.102033_l1e-04_h1e+06.txt
100000.0,6.61474064,0.02215233840953467,0.022152356237258204,0.09624587105052068,0.6443462839873074,0.16648369764725823,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma100000.0_W6.61474064_l1e-04_h1e+06.txt
100000.0,70.1703829,0.02218312024646496,0.02218311684228983,0.09651399223751798,0.9742806386535651,0.6660339025578967,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma100000.0_W70.1703829_l1e-04_h1e+06.txt
100000.0,744.380301,0.022184676433412594,0.022184693271547786,0.09652677748831867,0.8849542999198255,0.8849542999198255,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma100000.0_W744.380301_l1e-04_h1e+06.txt
100000.0,8.88623816,0.02221871138319922,0.02221871997110648,0.0968229702103076,0.06227846318846623,0.06227846318846623,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma100000.0_W8.88623816_l1e-04_h1e+06.txt
100000.0,94.2668455,0.02218344792283663,0.02218345671969384,0.09651651307767468,0.9328226043530077,0.37471566144315716,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma100000.0_W94.2668455_l1e-04_h1e+06.txt
10000.0,0.0134339933,2.0945645434917877e-05,2.094563421072009e-05,0.0011336128722460536,0.9571593572977513,0.4245482796527087,0.0001,39.33968,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W0.0134339933_l1e-04_h1e+06.txt
10000.0,0.016155981,3.608045205967258e-05,3.608045705949213e-05,0.0017355737008445996,0.2896632849569776,0.2896632849569776,0.0001,79.77106,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma10000.0_W0.016155981_l1e-04_h1e+06.txt
10000.0,0.0180472177,4.907509403219014e-05,4.907504004368529e-05,0.00226598912498309,0.9454177274783248,0.30356117922305337,0.0001,121.9096,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W0.0180472177_l1e-04_h1e+06.txt
10000.0,0.01,7.9149776515837e-06,7.914969341735998e-06,0.0006064861682496021,0.9635931408651864,0.31172880905482403,0.0001,12.5553,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma10000.0_W0.01_l1e-02_h1e+06.txt
10000.0,0.01,7.9149776515837e-06,7.914976667188004e-06,0.0006064889002601985,0.7008497559460172,0.3416274826451352,0.0001,12.5553,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W0.01_l1e-04_h1e+06.txt
10000.0,0.02253715,8.887867307358649e-05,8.887859987250295e-05,0.0039779037424429765,0.8378949298055804,0.4083121479531967,0.0001,287.5344,/data/homezvol0/jgpaine/sashimi+DD/bounds/sigma10000.0_W0.02253715_l1e-02_h1e+06.txt
10000.0,0.0242446202,0.00010671860324175222,0.00010671844726580084,0.004794028796376656,0.890802849889346,0.890802849889346,0.0001,379.3736,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W0.0242446202_l1e-04_h1e+06.txt
10000.0,0.0261015722,0.0001276458296201243,0.0001276455524133303,0.005779761021647101,0.050745518832577004,0.050745518832577004,0.0001,504.2513,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma10000.0_W0.0261015722_l1e-04_h1e+06.txt
10000.0,0.03162278,0.00019961522241672267,0.0001996151987968463,0.0094646606919772,0.9178715799390257,0.18157564160553466,0.0001,1047.843,/data/homezvol0/jgpaine/sashimi+DD/lowlim/sigma10000.0_W0.03162278_l1e-02_h1e+06.txt
10000.0,0.0325702066,0.00021358318058505615,0.00021358351685786474,0.010240533176290348,0.671780760767188,0.671780760767188,0.0001,1175.093,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W0.0325702066_l1e-04_h1e+06.txt
10000.0,0.03593814,0.0002685035875347621,0.0002685036070898039,0.013367679459824599,0.24273312037221897,0.24273312037221897,0.0001,1709.069,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma10000.0_W0.03593814_l1e-02_h1e+06.txt
10000.0,0.0421696503,0.0003767994387518834,0.00037680032184226253,0.020212349912741328,0.9384607880399579,0.15469496124671853,0.0001,3151.851,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma10000.0_W0.0421696503_l1e-04_h1e+06.txt
10000.0,0.0437547938,0.00040552658166629675,0.0004055268221747793,0.022179306736434277,0.6286420079406428,0.6286420079406428,0.0001,3628.991,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W0.0437547938_l1e-04_h1e+06.txt
10000.0,0.05079232,0.0005460219459660218,0.0005460207621313804,0.03257520289560711,0.31066647562306815,0.10327142982319829,0.0001,6359.213,/data/homezvol0/jgpaine/sashimi+DD/bounds/sigma10000.0_W0.05079232_l1e-02_h1e+06.txt
10000.0,0.0587801607,0.0007297058947165791,0.0007297027918585048,0.04798524471647865,0.12754531693879959,0.12754531693879959,0.0001,11112.18,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W0.0587801607_l1e-04_h1e+06.txt
10000.0,0.0681292069,0.000948229960533818,0.0009482311481893391,0.06903089922531781,0.7577172835475356,0.013774861286718783,0.0001,19463.48,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma10000.0_W0.0681292069_l1e-04_h1e+06.txt
10000.0,0.0789652287,0.0012194098708873538,0.0012194071073685837,0.099195642009812,0.5082529446271604,0.06393395495405145,0.0001,34015.48,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W0.0789652287_l1e-04_h1e+06.txt
10000.0,0.106081836,0.0019548180539660153,0.0019548158002356897,0.20197047570140847,0.45142981463228626,0.45142981463228626,0.0001,103963.4,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W0.106081836_l1e-04_h1e+06.txt
10000.0,0.110069417,0.002061050994617152,0.002061048515999521,0.21950191504663155,0.20422952561910157,0.20422952561910157,0.0001,118632.7,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma10000.0_W0.110069417_l1e-04_h1e+06.txt
10000.0,0.1144714,0.002181611014402539,0.0021815999661818656,0.2399237363152624,0.8958640264103299,0.4165622108141904,0.0001,138503.0,/data/homezvol0/jgpaine/sashimi+DD/bounds/sigma10000.0_W0.1144714_l1e-02_h1e+06.txt
10000.0,0.129155,0.002592139185481688,0.0025921418188132837,0.316432478024825,0.5236928942970014,0.49103955077819283,0.0001,218198.0,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma10000.0_W0.129155_l1e-02_h1e+06.txt
10000.0,0.142510267,0.0029832954579209255,0.002983297420970023,0.3973623835678416,0.3761582492021164,0.3761582492021164,0.0001,314385.5,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W0.142510267_l1e-04_h1e+06.txt
10000.0,0.177827941,0.003924053356394879,0.003924057118617165,0.6294738556207689,0.5618006684370347,0.386134189400976,0.0001,722096.2,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma10000.0_W0.177827941_l1e-04_h1e+06.txt
10000.0,0.191448198,0.0042818687674160754,0.004281868474955709,0.7314106598411857,0.21419043103803223,0.21419043103803223,0.0001,948887.2,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W0.191448198_l1e-04_h1e+06.txt
10000.0,0.1,0.001795344974356173,0.0017953434663894167,0.17683124672274408,0.6937115749591656,0.6046981657047723,0.0001,83511.47,/data/homezvol0/jgpaine/sashimi+DD/lowlim/sigma10000.0_W0.1_l1e-02_h1e+06.txt
10000.0,0.1,0.001793766260144914,0.0017937685068657168,0.17670271108517208,0.7167965945929888,0.7167965945929888,0.0001,83303.0,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10000.0_W0.1_l1e-04_h1e+06.txt
10000.0,0.1,0.001793766260144914,0.0017937627442111224,0.17670250319905478,0.7545057707689525,0.7545057707689525,0.0001,83303.0,/data/homezvol0/jgpaine/sashimi+DD/Roman1/sigma10000.0_W0.1_l1e-09_h1e+01.txt
10000.0,0.2030918,0.004591199144030201,0.00459122503075155,0.8255442021913056,0.5410431356844587,0.07976000849496728,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10000.0_W0.2030918_l1e-04_h1e+06.txt
10000.0,0.2030918,0.004591199144030201,0.004591206542283668,0.8255385671843233,0.8497072412750334,0.018843892078288633,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Roman1/sigma10000.0_W0.2030918_l1e-09_h1e+01.txt
10000.0,0.257191381,0.005944924821430844,0.005944934590247301,1.304029364334866,0.37888863212029256,0.34966951473251895,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W0.257191381_l1e-04_h1e+06.txt
10000.0,0.257986,0.005963222814783261,0.005963219962830417,1.3112585101986296,0.435838614577025,0.15243872352849766,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/bounds/sigma10000.0_W0.257986_l1e-02_h1e+06.txt
10000.0,0.287298483,0.006625111301437361,0.006625096906452305,1.5885136146962886,0.01099979446196304,0.01099979446196304,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma10000.0_W0.287298483_l1e-04_h1e+06.txt
10000.0,0.3162278,0.007275836080199358,0.00727585722649957,1.8839648849078492,0.7916205035995243,0.7916205035995243,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/lowlim/sigma10000.0_W0.3162278_l1e-02_h1e+06.txt
10000.0,0.345510729,0.007913380453641056,0.00791337983395219,2.203563454560386,0.05972349269892638,0.05972349269892638,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W0.345510729_l1e-04_h1e+06.txt
10000.0,0.4124626,0.00920837674126933,0.009208363320161445,2.9277719070591326,0.8154640060999356,0.10825022791492572,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10000.0_W0.4124626_l1e-04_h1e+06.txt
10000.0,0.4124626,0.00920837674126933,0.009208371411377652,2.927770948462442,0.5740152175339672,0.43588693069917994,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Roman1/sigma10000.0_W0.4124626_l1e-09_h1e+01.txt
10000.0,0.464158883,0.01011064180838063,0.010110671780307052,3.5009920248244817,0.2741751815320361,0.015978285720213193,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W0.464158883_l1e-04_h1e+06.txt
10000.0,0.4641589,0.01011064180838063,0.010110630843384281,3.5009730112087554,0.3319006051241069,0.13696173524696315,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma10000.0_W0.4641589_l1e-02_h1e+06.txt
10000.0,0.5814269,0.012023374718302234,0.012023371799795223,4.888806381778195,0.3258553952657709,0.3258553952657709,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/bounds/sigma10000.0_W0.5814269_l1e-02_h1e+06.txt
10000.0,0.623550734,0.012625211385732842,0.012625192062470664,5.376615519215811,0.41777386379481274,0.07502570249942796,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W0.623550734_l1e-04_h1e+06.txt
10000.0,0.749894209,0.014251147165337982,0.014251150744638442,6.822209899502476,0.08556300595595588,0.08556300595595588,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma10000.0_W0.749894209_l1e-04_h1e+06.txt
10000.0,0.83767764,0.015318906768534295,0.015318952427353651,7.863506913360479,0.37941550247261724,0.37941550247261724,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W0.83767764_l1e-04_h1e+06.txt
10000.0,0.8376776,0.015318906768534295,0.015318892761801707,7.863428569122435,0.7467302614298839,0.41087122880603033,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10000.0_W0.8376776_l1e-04_h1e+06.txt
10000.0,0.8376776,0.015318906768534295,0.015318892821170122,7.8634708994603,0.7698032728270516,0.004387712836400036,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Roman1/sigma10000.0_W0.8376776_l1e-09_h1e+01.txt
10000.0,1000.0,0.018246924202345034,0.018246921689037143,11.140147617732346,0.19376590197223456,0.19376590197223456,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma10000.0_W1000.0_l1e-02_h1e+06.txt
10000.0,1000.0,0.018246924202345034,0.01824692898881527,11.140163836534967,0.6881544275542909,0.08117467466963353,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W1000.0_l1e-04_h1e+06.txt
10000.0,1.0,0.01701094387540213,0.017011012507101592,9.656664495394221,0.3481534309459926,0.3481534309459926,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/lowlim/sigma10000.0_W1.0_l1e-02_h1e+06.txt
10000.0,1.12533558,0.017979913882863664,0.017979925664287463,10.800593791296201,0.45918599847532315,0.45918599847532315,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W1.12533558_l1e-04_h1e+06.txt
10000.0,11.9377664,0.018239652993342098,0.018239660093294828,11.131064058064052,0.9076286104670913,0.7240727901746512,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W11.9377664_l1e-04_h1e+06.txt
10000.0,119.3777,0.018245558837298306,0.018245552043191712,11.138463162231892,0.21726532260649958,0.21726532260649958,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10000.0_W119.3777_l1e-04_h1e+06.txt
10000.0,1.21152766,0.018544773732777284,0.018544792545342706,11.485406480668226,0.20762227615473156,0.20762227615473156,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma10000.0_W1.21152766_l1e-04_h1e+06.txt
10000.0,126.638017,0.018245087764987403,0.018245080520573078,11.137912908855883,0.9317601565342938,0.8827831820611646,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W126.638017_l1e-04_h1e+06.txt
10000.0,1.310371,0.0190631133717731,0.019063121774421612,12.13253164727073,0.02216521559717234,0.02216521559717234,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/bounds/sigma10000.0_W1.310371_l1e-02_h1e+06.txt
10000.0,13.3352143,0.018246971502212647,0.018246977456301623,11.140020478692167,0.3139654828963926,0.3139654828963926,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma10000.0_W13.3352143_l1e-04_h1e+06.txt
10000.0,14.25103,0.01825177338596712,0.018251753306028344,11.145520130229949,0.5088213058746895,0.48310031845415924,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10000.0_W14.25103_l1e-04_h1e+06.txt
10000.0,14.25103,0.01825177338596712,0.01825181005796483,11.145590627490073,0.30398305223164523,0.30398305223164523,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Roman1/sigma10000.0_W14.25103_l1e-09_h1e+01.txt
10000.0,146.779927,0.018245628534667782,0.01824563031291501,11.138600902722034,0.8035375381825748,0.4200882224232295,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma10000.0_W146.779927_l1e-04_h1e+06.txt
10000.0,15.0,0.01824882760833922,0.01824884243794767,11.14197263387763,0.3728813925416027,0.22928338522633843,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/bounds/sigma10000.0_W15.0_l1e-02_h1e+06.txt
10000.0,1.51177507,0.019654301957351208,0.019654330454268776,12.895698369487196,0.027071989288463452,0.027071989288463452,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W1.51177507_l1e-04_h1e+06.txt
10000.0,16.0371874,0.018247107848301535,0.018247129360467206,11.139898025758812,0.07215649651293757,0.07215649651293757,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W16.0371874_l1e-04_h1e+06.txt
10000.0,1.668101,0.019784898167364295,0.019784880802336105,13.07476139749099,0.8895180352867229,0.5619011488643,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma10000.0_W1.668101_l1e-02_h1e+06.txt
10000.0,170.125428,0.01824666123508916,0.018246672237394467,11.139881725482091,0.9162569596519787,0.5135788981526874,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W170.125428_l1e-04_h1e+06.txt
10000.0,1.701254,0.019796833868017574,0.019796873557586706,13.092112602638514,0.6509319341797994,0.07679074907394477,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10000.0_W1.701254_l1e-04_h1e+06.txt
10000.0,1.701254,0.019796833868017574,0.019796853073363194,13.09209281782307,0.6553167083103355,0.6553167083103355,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Roman1/sigma10000.0_W1.701254_l1e-09_h1e+01.txt
10000.0,1.95734178,0.01976268253131449,0.019762698584746177,13.04640718455296,0.6622359116938609,0.4323762825915718,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma10000.0_W1.95734178_l1e-04_h1e+06.txt
10000.0,2.03091762,0.01973401046362593,0.01973397959895083,13.010897144097079,0.953533447448881,0.516325577679076,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W2.03091762_l1e-04_h1e+06.txt
10000.0,21.5443469,0.018241933652868428,0.018241932519148595,11.13381907602722,0.26171976608601727,0.26171976608601727,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W21.5443469_l1e-04_h1e+06.txt
10000.0,21.54435,0.018241933652868428,0.018241915625523977,11.133814010531063,0.5964673241514772,0.5964673241514772,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma10000.0_W21.54435_l1e-02_h1e+06.txt
10000.0,228.546386,0.01824754785264166,0.018247556279817907,11.140944342088586,0.38666603387087606,0.004125514438034261,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W228.546386_l1e-04_h1e+06.txt
10000.0,237.137371,0.018247529786007598,0.018247531449728748,11.140923450369227,0.2190540351114292,0.2190540351114292,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma10000.0_W237.137371_l1e-04_h1e+06.txt
10000.0,242.4462,0.01824749656204054,0.01824750713817692,11.140900280093543,0.2673977968908245,0.1119496363132031,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10000.0_W242.4462_l1e-04_h1e+06.txt
10000.0,2.72833338,0.019139600967485532,0.019139579789503404,12.249602820168457,0.6112847728051921,0.6112847728051921,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W2.72833338_l1e-04_h1e+06.txt
10000.0,278.2559,0.01824697581737668,0.018246975404934498,11.14024548229988,0.6817462297388203,0.38370929995525505,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Bnds+grid/sigma10000.0_W278.2559_l1e-02_h1e+06.txt
10000.0,28.9426612,0.018243057516951433,0.01824308204437729,11.135364370772429,0.30097969907970323,0.30097969907970323,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W28.9426612_l1e-04_h1e+06.txt
10000.0,28.94266,0.018243057516951433,0.018243035072080867,11.13534063716171,0.6838246424461177,0.20814663097428032,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10000.0_W28.94266_l1e-04_h1e+06.txt
10000.0,28.94266,0.018243057516951433,0.01824305922103802,11.135375066089722,0.9221637807899283,0.20193827905249315,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Roman1/sigma10000.0_W28.94266_l1e-09_h1e+01.txt
10000.0,2.953202,0.01898495401203952,0.018984957879569535,12.053242407098281,0.5495936379615478,0.3867703588498428,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/out3_LSST/sigma10000.0_W2.953202_l1e-02_h1e+06.txt
10000.0,307.029063,0.01824659960178472,0.01824660824506538,11.139822301106685,0.2878490729436137,0.2231460221405726,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W307.029063_l1e-04_h1e+06.txt
10000.0,3.16227766,0.018871718783811935,0.018871729018586563,11.911411795445648,0.019389765399787994,0.019389765399787994,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma10000.0_W3.16227766_l1e-04_h1e+06.txt
10000.0,3.455107,0.01873856353400883,0.01873859796252948,11.746064590710771,0.49371724568304265,0.20325906963070406,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/high/sigma10000.0_W3.455107_l1e-04_h1e+06.txt
10000.0,3.455107,0.01873856353400883,0.018738555086548713,11.745988331690755,0.7246992264403397,0.170232926584897,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/Roman1/sigma10000.0_W3.455107_l1e-09_h1e+01.txt
10000.0,34.8070059,0.018243557705826016,0.018243536217259475,11.13593265090049,0.16028414797487753,0.16028414797487753,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma10000.0_W34.8070059_l1e-04_h1e+06.txt
10000.0,3.66524124,0.018649834843498542,0.0186498383576964,11.63754174018247,0.07572501803637084,0.07572501803637084,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/2540/sigma10000.0_W3.66524124_l1e-04_h1e+06.txt
10000.0,383.118685,0.01824665222408648,0.01824666012068697,11.139842857622266,0.3939757020887821,0.3939757020887821,0.0001,1000000.0,/data/homezvol0/jgpaine/sashimi+DD/A14/sigma10000.0_W383.118685_l1e-04_h1e+06.txt
